t ml_ham
0.000000000000000000e+00 -3.363330207530570217e-05
0.000000000000000000e+00 -3.363330207530570217e-05
0.000000000000000000e+00 -3.363330207530570217e-05
0.000000000000000000e+00 -3.363330207530570217e-05
3.200000000000000067e-01 -2.520127893006919974e-04
3.200000000000000067e-01 -2.520127893006919974e-04
3.200000000000000067e-01 -2.520127893006919974e-04
3.200000000000000067e-01 -2.520127893006919974e-04
6.400000000000000133e-01 -4.753267265563349887e-04
6.400000000000000133e-01 -4.753267265563349887e-04
6.400000000000000133e-01 -4.753267265563349887e-04
6.400000000000000133e-01 -4.753267265563349887e-04
9.599999999999999645e-01 -1.868582042449349950e-03
9.599999999999999645e-01 -1.868582042449349950e-03
9.599999999999999645e-01 -1.868582042449349950e-03
9.599999999999999645e-01 -1.868582042449349950e-03
1.280000000000000027e+00 -5.138799428702719475e-04
1.280000000000000027e+00 -5.138799428702719475e-04
1.280000000000000027e+00 -5.138799428702719475e-04
1.280000000000000027e+00 -5.138799428702719475e-04
1.600000000000000089e+00 -8.953123470290249783e-04
1.600000000000000089e+00 -8.953123470290249783e-04
1.600000000000000089e+00 -8.953123470290249783e-04
1.600000000000000089e+00 -8.953123470290249783e-04
1.919999999999999929e+00 -5.875430239365749940e-04
1.919999999999999929e+00 -5.875430239365749940e-04
1.919999999999999929e+00 -5.875430239365749940e-04
1.919999999999999929e+00 -5.875430239365749940e-04
2.240000000000000213e+00 -7.032701823873170350e-04
2.240000000000000213e+00 -7.032701823873170350e-04
2.240000000000000213e+00 -7.032701823873170350e-04
2.240000000000000213e+00 -7.032701823873170350e-04
2.560000000000000053e+00 5.830538701723070023e-05
2.560000000000000053e+00 5.830538701723070023e-05
2.560000000000000053e+00 5.830538701723070023e-05
2.560000000000000053e+00 5.830538701723070023e-05
2.879999999999999893e+00 -6.102636880875380058e-04
2.879999999999999893e+00 -6.102636880875380058e-04
2.879999999999999893e+00 -6.102636880875380058e-04
2.879999999999999893e+00 -6.102636880875380058e-04
3.200000000000000178e+00 -9.206984087888540446e-05
3.200000000000000178e+00 -9.206984087888540446e-05
3.200000000000000178e+00 -9.206984087888540446e-05
3.200000000000000178e+00 -9.206984087888540446e-05
3.520000000000000018e+00 -1.117466109125329985e-03
3.520000000000000018e+00 -1.117466109125329985e-03
3.520000000000000018e+00 -1.117466109125329985e-03
3.520000000000000018e+00 -1.117466109125329985e-03
3.839999999999999858e+00 -6.343544675484599684e-04
3.839999999999999858e+00 -6.343544675484599684e-04
3.839999999999999858e+00 -6.343544675484599684e-04
3.839999999999999858e+00 -6.343544675484599684e-04
4.160000000000000142e+00 5.775353916079629685e-04
4.160000000000000142e+00 5.775353916079629685e-04
4.160000000000000142e+00 5.775353916079629685e-04
4.160000000000000142e+00 5.775353916079629685e-04
4.480000000000000426e+00 -9.580041404009670414e-04
4.480000000000000426e+00 -9.580041404009670414e-04
4.480000000000000426e+00 -9.580041404009670414e-04
4.480000000000000426e+00 -9.580041404009670414e-04
4.799999999999999822e+00 -9.359123144108549971e-05
4.799999999999999822e+00 -9.359123144108549971e-05
4.799999999999999822e+00 -9.359123144108549971e-05
4.799999999999999822e+00 -9.359123144108549971e-05
5.120000000000000107e+00 7.310843605237059501e-04
5.120000000000000107e+00 7.310843605237059501e-04
5.120000000000000107e+00 7.310843605237059501e-04
5.120000000000000107e+00 7.310843605237059501e-04
5.440000000000000391e+00 9.410425723249500260e-04
5.440000000000000391e+00 9.410425723249500260e-04
5.440000000000000391e+00 9.410425723249500260e-04
5.440000000000000391e+00 9.410425723249500260e-04
5.759999999999999787e+00 4.518893256657179947e-04
5.759999999999999787e+00 4.518893256657179947e-04
5.759999999999999787e+00 4.518893256657179947e-04
5.759999999999999787e+00 4.518893256657179947e-04
6.080000000000000071e+00 1.293201358598159963e-03
6.080000000000000071e+00 1.293201358598159963e-03
6.080000000000000071e+00 1.293201358598159963e-03
6.080000000000000071e+00 1.293201358598159963e-03
6.400000000000000355e+00 9.161300327289350395e-04
6.400000000000000355e+00 9.161300327289350395e-04
6.400000000000000355e+00 9.161300327289350395e-04
6.400000000000000355e+00 9.161300327289350395e-04
6.719999999999999751e+00 1.389091978876299963e-03
6.719999999999999751e+00 1.389091978876299963e-03
6.719999999999999751e+00 1.389091978876299963e-03
6.719999999999999751e+00 1.389091978876299963e-03
7.040000000000000036e+00 1.990498197496349837e-03
7.040000000000000036e+00 1.990498197496349837e-03
7.040000000000000036e+00 1.990498197496349837e-03
7.040000000000000036e+00 1.990498197496349837e-03
7.360000000000000320e+00 6.278075813979079817e-04
7.360000000000000320e+00 6.278075813979079817e-04
7.360000000000000320e+00 6.278075813979079817e-04
7.360000000000000320e+00 6.278075813979079817e-04
7.679999999999999716e+00 2.689978187279739880e-03
7.679999999999999716e+00 2.689978187279739880e-03
7.679999999999999716e+00 2.689978187279739880e-03
7.679999999999999716e+00 2.689978187279739880e-03
8.000000000000000000e+00 -2.511651206013770007e-03
8.000000000000000000e+00 -2.511651206013770007e-03
8.000000000000000000e+00 -2.511651206013770007e-03
8.000000000000000000e+00 -2.511651206013770007e-03
8.320000000000000284e+00 -1.866845945190399913e-03
8.320000000000000284e+00 -1.866845945190399913e-03
8.320000000000000284e+00 -1.866845945190399913e-03
8.320000000000000284e+00 -1.866845945190399913e-03
8.640000000000000568e+00 1.933299930230819976e-03
8.640000000000000568e+00 1.933299930230819976e-03
8.640000000000000568e+00 1.933299930230819976e-03
8.640000000000000568e+00 1.933299930230819976e-03
8.960000000000000853e+00 9.446758245824049896e-03
8.960000000000000853e+00 9.446758245824049896e-03
8.960000000000000853e+00 9.446758245824049896e-03
8.960000000000000853e+00 9.446758245824049896e-03
9.279999999999999361e+00 3.784254059988060009e-03
9.279999999999999361e+00 3.784254059988060009e-03
9.279999999999999361e+00 3.784254059988060009e-03
9.279999999999999361e+00 3.784254059988060009e-03
9.599999999999999645e+00 1.085265883192029898e-03
9.599999999999999645e+00 1.085265883192029898e-03
