t kphi
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000067e-01 0.000000000000000000e+00
3.200000000000000067e-01 0.000000000000000000e+00
3.200000000000000067e-01 0.000000000000000000e+00
3.200000000000000067e-01 -7.217107636581759769e-08
6.400000000000000133e-01 0.000000000000000000e+00
6.400000000000000133e-01 0.000000000000000000e+00
6.400000000000000133e-01 0.000000000000000000e+00
6.400000000000000133e-01 -1.780146269149950025e-08
9.599999999999999645e-01 0.000000000000000000e+00
9.599999999999999645e-01 0.000000000000000000e+00
9.599999999999999645e-01 0.000000000000000000e+00
9.599999999999999645e-01 6.423085694119199832e-09
1.280000000000000027e+00 0.000000000000000000e+00
1.280000000000000027e+00 0.000000000000000000e+00
1.280000000000000027e+00 0.000000000000000000e+00
1.280000000000000027e+00 -4.449593832343420085e-09
1.600000000000000089e+00 0.000000000000000000e+00
1.600000000000000089e+00 0.000000000000000000e+00
1.600000000000000089e+00 0.000000000000000000e+00
1.600000000000000089e+00 -1.997643753770209922e-09
1.919999999999999929e+00 0.000000000000000000e+00
1.919999999999999929e+00 0.000000000000000000e+00
1.919999999999999929e+00 0.000000000000000000e+00
1.919999999999999929e+00 -8.449917492925050131e-10
2.240000000000000213e+00 0.000000000000000000e+00
2.240000000000000213e+00 0.000000000000000000e+00
2.240000000000000213e+00 0.000000000000000000e+00
2.240000000000000213e+00 -2.138176725462190004e-09
2.560000000000000053e+00 0.000000000000000000e+00
2.560000000000000053e+00 0.000000000000000000e+00
2.560000000000000053e+00 0.000000000000000000e+00
2.560000000000000053e+00 -1.784163577588390072e-09
2.879999999999999893e+00 0.000000000000000000e+00
2.879999999999999893e+00 0.000000000000000000e+00
2.879999999999999893e+00 0.000000000000000000e+00
2.879999999999999893e+00 -1.391380895145059937e-09
3.200000000000000178e+00 0.000000000000000000e+00
3.200000000000000178e+00 0.000000000000000000e+00
3.200000000000000178e+00 0.000000000000000000e+00
3.200000000000000178e+00 -1.770392087461170041e-09
3.520000000000000018e+00 0.000000000000000000e+00
3.520000000000000018e+00 0.000000000000000000e+00
3.520000000000000018e+00 0.000000000000000000e+00
3.520000000000000018e+00 -1.650432942353949976e-09
3.839999999999999858e+00 0.000000000000000000e+00
3.839999999999999858e+00 0.000000000000000000e+00
3.839999999999999858e+00 0.000000000000000000e+00
3.839999999999999858e+00 -1.452151228168920006e-09
4.160000000000000142e+00 0.000000000000000000e+00
4.160000000000000142e+00 0.000000000000000000e+00
4.160000000000000142e+00 0.000000000000000000e+00
4.160000000000000142e+00 -1.591928121862320017e-09
4.480000000000000426e+00 0.000000000000000000e+00
4.480000000000000426e+00 0.000000000000000000e+00
4.480000000000000426e+00 0.000000000000000000e+00
4.480000000000000426e+00 -1.517895179540560039e-09
4.799999999999999822e+00 0.000000000000000000e+00
4.799999999999999822e+00 0.000000000000000000e+00
4.799999999999999822e+00 0.000000000000000000e+00
4.799999999999999822e+00 -1.398330638315300092e-09
5.120000000000000107e+00 0.000000000000000000e+00
5.120000000000000107e+00 0.000000000000000000e+00
5.120000000000000107e+00 0.000000000000000000e+00
5.120000000000000107e+00 -1.439095197102110081e-09
5.440000000000000391e+00 0.000000000000000000e+00
5.440000000000000391e+00 0.000000000000000000e+00
5.440000000000000391e+00 0.000000000000000000e+00
5.440000000000000391e+00 -1.388246550484349998e-09
5.759999999999999787e+00 0.000000000000000000e+00
5.759999999999999787e+00 0.000000000000000000e+00
5.759999999999999787e+00 0.000000000000000000e+00
5.759999999999999787e+00 -1.294101066436039927e-09
6.080000000000000071e+00 0.000000000000000000e+00
6.080000000000000071e+00 0.000000000000000000e+00
6.080000000000000071e+00 0.000000000000000000e+00
6.080000000000000071e+00 -1.300180690772449922e-09
6.400000000000000355e+00 0.000000000000000000e+00
6.400000000000000355e+00 0.000000000000000000e+00
6.400000000000000355e+00 0.000000000000000000e+00
6.400000000000000355e+00 -1.251996951193120020e-09
6.719999999999999751e+00 0.000000000000000000e+00
6.719999999999999751e+00 0.000000000000000000e+00
6.719999999999999751e+00 0.000000000000000000e+00
6.719999999999999751e+00 -1.200978874043819926e-09
7.040000000000000036e+00 0.000000000000000000e+00
7.040000000000000036e+00 0.000000000000000000e+00
7.040000000000000036e+00 0.000000000000000000e+00
7.040000000000000036e+00 -1.286089703475500011e-09
7.360000000000000320e+00 0.000000000000000000e+00
7.360000000000000320e+00 0.000000000000000000e+00
7.360000000000000320e+00 0.000000000000000000e+00
7.360000000000000320e+00 -1.219001082827840052e-09
7.679999999999999716e+00 0.000000000000000000e+00
7.679999999999999716e+00 0.000000000000000000e+00
7.679999999999999716e+00 0.000000000000000000e+00
7.679999999999999716e+00 -2.808387819052819950e-10
8.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 2.339412570716830130e-09
8.320000000000000284e+00 0.000000000000000000e+00
8.320000000000000284e+00 0.000000000000000000e+00
8.320000000000000284e+00 0.000000000000000000e+00
8.320000000000000284e+00 5.971280717304520287e-09
8.640000000000000568e+00 0.000000000000000000e+00
8.640000000000000568e+00 0.000000000000000000e+00
8.640000000000000568e+00 0.000000000000000000e+00
8.640000000000000568e+00 7.529463173021179610e-09
8.960000000000000853e+00 0.000000000000000000e+00
8.960000000000000853e+00 0.000000000000000000e+00
8.960000000000000853e+00 0.000000000000000000e+00
8.960000000000000853e+00 4.675708572883680052e-09
9.279999999999999361e+00 0.000000000000000000e+00
9.279999999999999361e+00 0.000000000000000000e+00
9.279999999999999361e+00 0.000000000000000000e+00
9.279999999999999361e+00 -2.163137263767959874e-10
9.599999999999999645e+00 0.000000000000000000e+00
9.599999999999999645e+00 0.000000000000000000e+00
9.599999999999999645e+00 0.000000000000000000e+00
9.599999999999999645e+00 -2.652153173122809931e-09
9.919999999999999929e+00 0.000000000000000000e+00
9.919999999999999929e+00 0.000000000000000000e+00
9.919999999999999929e+00 0.000000000000000000e+00
9.919999999999999929e+00 -2.604171631694939952e-09
1.024000000000000021e+01 0.000000000000000000e+00
1.024000000000000021e+01 0.000000000000000000e+00
1.024000000000000021e+01 0.000000000000000000e+00
1.024000000000000021e+01 -3.522826095249229932e-09
1.056000000000000050e+01 0.000000000000000000e+00
1.056000000000000050e+01 0.000000000000000000e+00
1.056000000000000050e+01 0.000000000000000000e+00
1.056000000000000050e+01 -6.304333813479729736e-09
1.088000000000000078e+01 0.000000000000000000e+00
1.088000000000000078e+01 0.000000000000000000e+00
1.088000000000000078e+01 0.000000000000000000e+00
1.088000000000000078e+01 -1.026490522979900041e-08
1.119999999999999929e+01 0.000000000000000000e+00
